"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 00:00","2017","04","01","00:00","3.0","","1.4","","89","","1","","18","","16.1","","100.13","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 01:00","2017","04","01","01:00","3.0","","1.2","","88","","35","","17","","16.1","","100.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 02:00","2017","04","01","02:00","2.8","","0.7","","86","","35","","18","","16.1","","100.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 03:00","2017","04","01","03:00","2.6","","0.5","","86","","35","","22","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 04:00","2017","04","01","04:00","2.8","","0.4","","84","","36","","13","","16.1","","100.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 05:00","2017","04","01","05:00","2.6","","0.0","","83","","34","","13","","16.1","","100.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 06:00","2017","04","01","06:00","2.6","","-0.2","","82","","35","","13","","16.1","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 07:00","2017","04","01","07:00","2.8","","0.2","","83","","33","","11","","16.1","","100.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 08:00","2017","04","01","08:00","3.1","","0.0","","80","","34","","11","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 09:00","2017","04","01","09:00","3.7","","0.2","","78","","34","","13","","16.1","","100.81","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 10:00","2017","04","01","10:00","4.3","","-0.1","","73","","33","","17","","16.1","","100.84","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-04-01 11:00","2017","04","01","11:00","5.8","","0.8","","70","","33","","15","","16.1","","100.83","","","","","","NA"
