"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 00:00","2020","05","01","00:00","7.3","","7.2","","99","","23","","9","","1.0","","99.60","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 01:00","2020","05","01","01:00","6.9","","6.9","","100","","27","","8","","1.6","","99.61","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 02:00","2020","05","01","02:00","6.8","","6.8","","100","","24","","4","","9.7","","99.65","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 03:00","2020","05","01","03:00","7.0","","7.0","","100","","21","","17","","4.8","","99.68","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 04:00","2020","05","01","04:00","6.8","","6.8","","100","","27","","11","","2.4","","99.72","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 05:00","2020","05","01","05:00","7.4","","7.4","","100","","25","","5","","4.8","","99.73","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 06:00","2020","05","01","06:00","6.8","","6.7","","99","","22","","5","","4.8","","99.81","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 07:00","2020","05","01","07:00","10.1","","8.6","","90","","31","","17","","16.1","","99.89","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 08:00","2020","05","01","08:00","10.2","","7.8","","85","","32","","13","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 09:00","2020","05","01","09:00","9.5","","6.8","","83","","34","","21","","16.1","","100.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 10:00","2020","05","01","10:00","10.1","","7.0","","81","","34","","17","","16.1","","100.14","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 11:00","2020","05","01","11:00","10.2","","6.3","","77","","32","","24","","16.1","","100.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 12:00","2020","05","01","12:00","10.6","","6.3","","74","","31","","15","","16.1","","100.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 13:00","2020","05","01","13:00","11.4","","6.5","","72","","32","","17","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 14:00","2020","05","01","14:00","14.0","","6.4","","60","","34","","17","","16.1","","100.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 15:00","2020","05","01","15:00","15.4","","6.4","","55","","33","","15","","16.1","","100.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 16:00","2020","05","01","16:00","16.3","","6.2","","51","","30","","26","","16.1","","100.23","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 17:00","2020","05","01","17:00","16.1","","4.8","","47","","35","","13","","16.1","","100.27","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 18:00","2020","05","01","18:00","16.0","","3.7","","44","","32","","21","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 19:00","2020","05","01","19:00","15.0","","2.2","","42","","30","","17","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 20:00","2020","05","01","20:00","14.3","","2.5","","45","","32","","15","","16.1","","100.51","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 21:00","2020","05","01","21:00","13.7","","2.4","","46","","33","","9","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 22:00","2020","05","01","22:00","12.9","","2.2","","48","","33","","11","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-01 23:00","2020","05","01","23:00","11.9","","2.7","","53","","31","","9","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 00:00","2020","05","02","00:00","11.2","","2.7","","56","","30","","9","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 01:00","2020","05","02","01:00","8.0","","3.9","","75","","26","","9","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 02:00","2020","05","02","02:00","6.6","","4.4","","86","","27","","9","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 03:00","2020","05","02","03:00","6.6","","4.3","","85","","28","","9","","16.1","","100.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 04:00","2020","05","02","04:00","6.7","","3.6","","80","","30","","8","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 05:00","2020","05","02","05:00","6.0","","4.3","","89","","27","","8","","16.1","","100.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 06:00","2020","05","02","06:00","6.4","","4.9","","90","","22","","11","","16.1","","100.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 07:00","2020","05","02","07:00","7.9","","4.8","","81","","26","","8","","16.1","","100.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 08:00","2020","05","02","08:00","7.9","","4.6","","80","","24","","8","","16.1","","100.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 09:00","2020","05","02","09:00","8.6","","4.0","","73","","22","","8","","16.1","","100.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 10:00","2020","05","02","10:00","9.6","","4.0","","68","","21","","22","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 11:00","2020","05","02","11:00","9.5","","4.0","","68","","20","","17","","16.1","","100.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 12:00","2020","05","02","12:00","12.5","","3.8","","55","","19","","15","","16.1","","100.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-05-02 13:00","2020","05","02","13:00","12.1","","3.6","","56","","16","","13","","16.1","","100.43","","","","","","NA"
