"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 00:00","2017","08","01","00:00","23.3","","18.1","","72","","33","","5","","16.1","","100.88","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 01:00","2017","08","01","01:00","23.0","","17.3","","70","","34","","17","","16.1","","100.87","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 02:00","2017","08","01","02:00","22.6","","17.3","","72","","34","","11","","16.1","","100.85","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 03:00","2017","08","01","03:00","21.8","","17.3","","75","","","M","4","","16.1","","100.84","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 04:00","2017","08","01","04:00","20.4","","17.5","","83","","27","","5","","16.1","","100.84","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 05:00","2017","08","01","05:00","20.5","","17.4","","82","","29","","8","","16.1","","100.86","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 06:00","2017","08","01","06:00","20.2","","17.6","","85","","30","","5","","16.1","","100.90","","26","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 07:00","2017","08","01","07:00","21.6","","18.6","","83","","","M","4","","16.1","","100.92","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 08:00","2017","08","01","08:00","22.6","","18.2","","76","","22","","5","","16.1","","100.94","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 09:00","2017","08","01","09:00","23.4","","17.9","","71","","22","","5","","16.1","","100.93","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 10:00","2017","08","01","10:00","24.1","","18.3","","70","","18","","11","","16.1","","100.93","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 11:00","2017","08","01","11:00","24.0","","20.0","","78","","18","","13","","16.1","","100.90","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 12:00","2017","08","01","12:00","24.7","","19.8","","74","","18","","13","","16.1","","100.88","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 13:00","2017","08","01","13:00","26.5","","20.1","","67","","17","","17","","16.1","","100.80","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 14:00","2017","08","01","14:00","26.6","","19.8","","66","","17","","15","","16.1","","100.75","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 15:00","2017","08","01","15:00","22.8","","18.6","","77","","23","","17","","11.3","","100.76","","29","","","","Thunderstorms,Moderate Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 16:00","2017","08","01","16:00","22.6","","19.6","","83","","23","","9","","16.1","","100.72","","30","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 17:00","2017","08","01","17:00","23.4","","18.8","","75","","25","","5","","16.1","","100.70","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 18:00","2017","08","01","18:00","25.6","","17.9","","62","","1","","17","","16.1","","100.69","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 19:00","2017","08","01","19:00","24.1","","19.5","","75","","19","","11","","16.1","","100.69","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 20:00","2017","08","01","20:00","23.3","","19.5","","79","","21","","4","","2.0","","100.70","","30","","","","Haze"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 21:00","2017","08","01","21:00","22.8","","20.0","","84","","24","","5","","16.1","","100.76","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 22:00","2017","08","01","22:00","22.1","","20.2","","89","","13","","4","","16.1","","100.73","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-01 23:00","2017","08","01","23:00","22.3","","18.7","","80","","","","0","","16.1","","100.71","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 00:00","2017","08","02","00:00","22.1","","20.1","","88","","30","","4","","16.1","","100.71","","30","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 01:00","2017","08","02","01:00","21.5","","19.9","","91","","","","0","","16.1","","100.70","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 02:00","2017","08","02","02:00","21.0","","19.7","","92","","28","","4","","16.1","","100.65","","28","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 03:00","2017","08","02","03:00","20.3","","19.4","","95","","21","","4","","12.9","","100.66","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 04:00","2017","08","02","04:00","20.2","","19.2","","94","","","","0","","16.1","","100.69","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 05:00","2017","08","02","05:00","20.0","","18.7","","92","","21","","4","","16.1","","100.73","","27","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 06:00","2017","08","02","06:00","21.4","","19.5","","89","","21","","9","","16.1","","100.75","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 07:00","2017","08","02","07:00","22.1","","19.5","","85","","22","","13","","16.1","","100.78","","29","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 08:00","2017","08","02","08:00","22.8","","20.2","","85","","23","","15","","16.1","","100.78","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 09:00","2017","08","02","09:00","23.2","","20.2","","83","","21","","17","","16.1","","100.75","","31","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 10:00","2017","08","02","10:00","24.0","","20.4","","80","","22","","13","","16.1","","100.76","","32","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 11:00","2017","08","02","11:00","25.5","","21.2","","77","","19","","13","","16.1","","100.73","","34","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 12:00","2017","08","02","12:00","26.5","","21.4","","73","","18","","17","","16.1","","100.70","","35","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-08-02 13:00","2017","08","02","13:00","26.5","","21.2","","72","","18","","15","","16.1","","100.64","","35","","","","NA"
