"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 00:00","2018","01","01","00:00","-16.2","","-20.5","","70","","31","","8","","16.1","","102.13","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 01:00","2018","01","01","01:00","-16.8","","-21.1","","70","","","M","4","","16.1","","102.10","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 02:00","2018","01","01","02:00","-17.3","","-20.8","","75","","29","","15","","16.1","","102.15","","","","-26","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 03:00","2018","01","01","03:00","-17.9","","-21.6","","73","","31","","9","","16.1","","102.13","","","","-24","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 04:00","2018","01","01","04:00","-17.2","","-21.1","","72","","31","","5","","16.1","","102.09","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 05:00","2018","01","01","05:00","-16.1","","-20.1","","72","","31","","5","","16.1","","102.03","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 06:00","2018","01","01","06:00","-15.7","","-19.5","","73","","","","0","","16.1","","101.99","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 07:00","2018","01","01","07:00","-14.4","","-17.6","","77","","7","","5","","16.1","","101.91","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 08:00","2018","01","01","08:00","-13.7","","-16.8","","78","","27","","17","","16.1","","101.87","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 09:00","2018","01","01","09:00","-12.7","","-16.3","","75","","28","","18","","16.1","","101.81","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 10:00","2018","01","01","10:00","-11.3","","-16.1","","68","","27","","32","","16.1","","101.80","","","","-22","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 11:00","2018","01","01","11:00","-9.8","","-14.5","","69","","25","","37","","16.1","","101.78","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 12:00","2018","01","01","12:00","-9.1","","-14.5","","65","","26","","35","","16.1","","101.70","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 13:00","2018","01","01","13:00","-8.8","","-14.1","","66","","25","","41","","16.1","","101.61","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 14:00","2018","01","01","14:00","-8.0","","-13.9","","63","","26","","43","","16.1","","101.55","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 15:00","2018","01","01","15:00","-8.9","","-12.7","","74","","28","","22","","4.8","","101.62","","","","-17","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 16:00","2018","01","01","16:00","-9.1","","-17.7","","50","","31","","21","","16.1","","101.69","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 17:00","2018","01","01","17:00","-10.1","","-17.8","","54","","31","","22","","16.1","","101.74","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 18:00","2018","01","01","18:00","-10.9","","-17.9","","57","","29","","26","","16.1","","101.82","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 19:00","2018","01","01","19:00","-11.8","","-18.3","","59","","28","","24","","16.1","","101.89","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 20:00","2018","01","01","20:00","-12.1","","-18.6","","59","","28","","32","","16.1","","101.91","","","","-23","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 21:00","2018","01","01","21:00","-12.2","","-17.9","","63","","27","","24","","16.1","","101.95","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 22:00","2018","01","01","22:00","-12.5","","-17.8","","65","","28","","18","","16.1","","101.98","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-01 23:00","2018","01","01","23:00","-12.0","","-17.9","","62","","31","","9","","16.1","","101.98","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 00:00","2018","01","02","00:00","-13.3","","-17.2","","73","","8","","11","","16.1","","101.96","","","","-20","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 01:00","2018","01","02","01:00","-12.1","","-15.7","","75","","","M","13","","16.1","","101.91","","","","-19","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 02:00","2018","01","02","02:00","-9.2","","-12.4","","78","","25","","28","","16.1","","101.86","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 03:00","2018","01","02","03:00","-9.2","","-12.0","","80","","25","","24","","6.4","","101.87","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 04:00","2018","01","02","04:00","-9.4","","-12.3","","80","","24","","15","","16.1","","101.83","","","","-16","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 05:00","2018","01","02","05:00","-8.3","","-11.2","","80","","26","","35","","3.2","","101.77","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 06:00","2018","01","02","06:00","-8.3","","-12.2","","74","","27","","39","","16.1","","101.74","","","","-18","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 07:00","2018","01","02","07:00","-8.4","","-11.7","","77","","25","","41","","16.1","","101.72","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 08:00","2018","01","02","08:00","-9.6","","-12.9","","77","","25","","39","","16.1","","101.68","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 09:00","2018","01","02","09:00","-9.9","","-13.1","","78","","24","","41","","16.1","","101.64","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 10:00","2018","01","02","10:00","-10.0","","-12.8","","80","","24","","45","","4.0","","101.58","","","","-21","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 11:00","2018","01","02","11:00","-9.3","","-12.6","","77","","23","","43","","11.3","","101.54","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 12:00","2018","01","02","12:00","-8.5","","-12.1","","76","","25","","37","","16.1","","101.43","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 13:00","2018","01","02","13:00","-7.6","","-11.5","","74","","24","","43","","16.1","","101.31","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 14:00","2018","01","02","14:00","-7.2","","-12.0","","69","","25","","50","","14.5","","101.26","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 15:00","2018","01","02","15:00","-6.8","","-11.6","","69","","25","","45","","16.1","","101.24","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 16:00","2018","01","02","16:00","-6.6","","-11.8","","67","","27","","32","","16.1","","101.26","","","","-15","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 17:00","2018","01","02","17:00","-8.0","","-11.9","","74","","24","","52","","6.4","","101.27","","","","-19","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 18:00","2018","01","02","18:00","-8.6","","-12.6","","73","","26","","34","","16.1","","101.32","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 19:00","2018","01","02","19:00","-8.5","","-12.4","","74","","25","","37","","16.1","","101.31","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 20:00","2018","01","02","20:00","-8.5","","-12.9","","71","","25","","34","","16.1","","101.24","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 21:00","2018","01","02","21:00","-9.0","","-13.7","","69","","25","","41","","16.1","","101.15","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 22:00","2018","01","02","22:00","-9.2","","-14.3","","67","","24","","32","","16.1","","101.12","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-02 23:00","2018","01","02","23:00","-9.6","","-14.7","","67","","25","","34","","16.1","","101.12","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 00:00","2018","01","03","00:00","-9.8","","-15.6","","63","","25","","39","","16.1","","101.13","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 01:00","2018","01","03","01:00","-10.1","","-16.3","","61","","26","","32","","16.1","","101.09","","","","-20","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 02:00","2018","01","03","02:00","-10.1","","-16.3","","61","","25","","37","","16.1","","101.06","","","","-21","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 03:00","2018","01","03","03:00","-9.8","","-15.4","","64","","25","","30","","16.1","","101.03","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 04:00","2018","01","03","04:00","-9.0","","-13.7","","69","","24","","39","","16.1","","100.98","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 05:00","2018","01","03","05:00","-8.1","","-12.5","","71","","24","","43","","16.1","","100.94","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 06:00","2018","01","03","06:00","-8.5","","-14.8","","61","","25","","39","","16.1","","100.95","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 07:00","2018","01","03","07:00","-7.8","","-15.5","","54","","23","","52","","16.1","","100.92","","","","-19","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 08:00","2018","01","03","08:00","-8.4","","-17.8","","47","","25","","35","","16.1","","100.94","","","","-18","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 09:00","2018","01","03","09:00","-7.7","","-13.8","","62","","24","","37","","16.1","","100.89","","","","-17","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 10:00","2018","01","03","10:00","-6.5","","-10.4","","74","","22","","35","","16.1","","100.85","","","","-16","","Snow"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-01-03 11:00","2018","01","03","11:00","-6.1","","-10.6","","71","","23","","43","","16.1","","100.79","","","","-16","","Snow"
