"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 00:00","2017","11","01","00:00","5.4","","0.0","","68","","22","","9","","16.1","","101.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 01:00","2017","11","01","01:00","5.3","","0.9","","73","","19","","13","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 02:00","2017","11","01","02:00","5.2","","0.8","","73","","22","","17","","16.1","","101.20","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 03:00","2017","11","01","03:00","5.2","","1.1","","75","","22","","15","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 04:00","2017","11","01","04:00","5.1","","0.7","","73","","23","","15","","16.1","","101.21","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 05:00","2017","11","01","05:00","5.0","","-0.3","","69","","25","","13","","16.1","","101.26","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 06:00","2017","11","01","06:00","4.8","","0.0","","71","","23","","9","","16.1","","101.24","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 07:00","2017","11","01","07:00","4.8","","0.6","","74","","24","","8","","16.1","","101.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 08:00","2017","11","01","08:00","5.1","","0.5","","72","","21","","4","","16.1","","101.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 09:00","2017","11","01","09:00","5.6","","0.7","","71","","","","0","","16.1","","101.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 10:00","2017","11","01","10:00","6.1","","-0.1","","64","","","","0","","16.1","","101.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 11:00","2017","11","01","11:00","6.8","","-0.6","","59","","","M","4","","16.1","","101.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 12:00","2017","11","01","12:00","7.0","","1.7","","69","","7","","13","","16.1","","101.19","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 13:00","2017","11","01","13:00","6.8","","0.9","","66","","7","","11","","16.1","","101.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 14:00","2017","11","01","14:00","6.4","","2.7","","77","","7","","11","","16.1","","101.13","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 15:00","2017","11","01","15:00","6.6","","3.4","","80","","6","","13","","14.5","","101.12","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 16:00","2017","11","01","16:00","6.4","","3.3","","80","","4","","11","","16.1","","101.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 17:00","2017","11","01","17:00","5.9","","3.8","","86","","6","","18","","16.1","","101.09","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 18:00","2017","11","01","18:00","5.4","","3.7","","89","","5","","22","","16.1","","101.04","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 19:00","2017","11","01","19:00","5.7","","3.9","","88","","6","","18","","16.1","","101.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 20:00","2017","11","01","20:00","6.0","","4.2","","88","","6","","18","","16.1","","101.06","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 21:00","2017","11","01","21:00","6.7","","4.9","","88","","6","","13","","16.1","","101.05","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 22:00","2017","11","01","22:00","6.7","","4.9","","88","","8","","9","","16.1","","101.00","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-01 23:00","2017","11","01","23:00","6.8","","5.0","","88","","7","","11","","16.1","","100.94","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 00:00","2017","11","02","00:00","6.8","","5.4","","91","","6","","11","","8.1","","100.91","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 01:00","2017","11","02","01:00","6.7","","5.8","","94","","6","","15","","9.7","","100.80","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 02:00","2017","11","02","02:00","6.9","","6.3","","96","","6","","18","","6.4","","100.70","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 03:00","2017","11","02","03:00","7.2","","6.8","","97","","6","","24","","4.8","","100.57","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 04:00","2017","11","02","04:00","7.8","","7.4","","97","","7","","17","","6.4","","100.52","","","","","","Moderate Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 05:00","2017","11","02","05:00","8.2","","7.9","","98","","7","","18","","6.4","","100.44","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 06:00","2017","11","02","06:00","8.4","","8.1","","98","","6","","13","","6.4","","100.48","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 07:00","2017","11","02","07:00","9.0","","8.7","","98","","7","","8","","4.8","","100.48","","","","","","Rain,Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 08:00","2017","11","02","08:00","9.6","","9.3","","98","","","","0","","4.0","","100.55","","","","","","Fog"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 09:00","2017","11","02","09:00","10.4","","10.1","","98","","","","0","","11.3","","100.57","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 10:00","2017","11","02","10:00","10.7","","10.3","","97","","26","","8","","12.9","","100.60","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 11:00","2017","11","02","11:00","11.2","","10.8","","97","","24","","11","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 12:00","2017","11","02","12:00","9.6","","8.8","","95","","","M","4","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-11-02 13:00","2017","11","02","13:00","11.0","","9.9","","93","","24","","8","","16.1","","100.53","","","","","","NA"
