"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 00:00","2020","11","01","00:00","8.9","","3.7","","70","","20","","22","","16.1","","100.70","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 01:00","2020","11","01","01:00","9.3","","4.5","","72","","19","","24","","16.1","","100.56","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 02:00","2020","11","01","02:00","10.0","","4.8","","70","","19","","22","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 03:00","2020","11","01","03:00","10.6","","4.8","","67","","20","","30","","16.1","","100.22","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 04:00","2020","11","01","04:00","11.0","","6.0","","71","","21","","32","","16.1","","100.01","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 05:00","2020","11","01","05:00","11.2","","6.7","","74","","20","","28","","16.1","","99.80","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 06:00","2020","11","01","06:00","11.5","","7.0","","74","","20","","30","","16.1","","99.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 07:00","2020","11","01","07:00","11.8","","7.4","","74","","20","","34","","16.1","","99.46","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 08:00","2020","11","01","08:00","12.0","","8.1","","77","","20","","30","","16.1","","99.33","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 09:00","2020","11","01","09:00","11.1","","8.9","","86","","22","","52","","16.1","","99.27","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 10:00","2020","11","01","10:00","8.5","","4.9","","78","","26","","48","","16.1","","99.32","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 11:00","2020","11","01","11:00","7.9","","4.5","","79","","27","","24","","16.1","","99.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 12:00","2020","11","01","12:00","9.0","","0.8","","57","","27","","30","","16.1","","99.36","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 13:00","2020","11","01","13:00","8.9","","-0.2","","53","","26","","35","","16.1","","99.39","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 14:00","2020","11","01","14:00","8.2","","-0.3","","55","","29","","45","","16.1","","99.47","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 15:00","2020","11","01","15:00","6.8","","-0.4","","60","","27","","45","","16.1","","99.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-11-01 16:00","2020","11","01","16:00","3.6","","1.4","","85","","28","","35","","16.1","","99.79","","","","","","Rain"
