"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 00:00","2020","10","01","00:00","12.8","","10.3","","85","","23","","24","","16.1","","99.52","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 01:00","2020","10","01","01:00","12.4","","10.0","","85","","24","","21","","16.1","","99.59","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 02:00","2020","10","01","02:00","12.5","","9.9","","84","","25","","24","","16.1","","99.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 03:00","2020","10","01","03:00","12.4","","10.0","","85","","24","","18","","16.1","","99.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 04:00","2020","10","01","04:00","11.5","","9.4","","87","","24","","24","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 05:00","2020","10","01","05:00","11.2","","9.4","","89","","24","","26","","16.1","","99.83","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 06:00","2020","10","01","06:00","11.0","","9.3","","89","","24","","24","","16.1","","99.90","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 07:00","2020","10","01","07:00","11.3","","9.7","","90","","25","","24","","16.1","","99.97","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 08:00","2020","10","01","08:00","12.4","","9.7","","83","","24","","24","","16.1","","100.02","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 09:00","2020","10","01","09:00","14.2","","9.6","","74","","26","","22","","16.1","","100.07","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 10:00","2020","10","01","10:00","15.0","","9.0","","67","","25","","26","","16.1","","100.11","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 11:00","2020","10","01","11:00","15.4","","8.8","","64","","24","","21","","16.1","","100.15","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 12:00","2020","10","01","12:00","14.2","","9.5","","73","","20","","21","","16.1","","100.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 13:00","2020","10","01","13:00","15.0","","9.7","","70","","22","","18","","16.1","","100.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 14:00","2020","10","01","14:00","15.6","","8.3","","61","","22","","17","","16.1","","100.16","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 15:00","2020","10","01","15:00","15.3","","8.5","","64","","19","","15","","16.1","","100.17","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 16:00","2020","10","01","16:00","14.4","","9.6","","73","","20","","15","","16.1","","100.18","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 17:00","2020","10","01","17:00","13.6","","8.8","","72","","21","","30","","16.1","","100.25","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 18:00","2020","10","01","18:00","12.0","","8.4","","78","","28","","17","","16.1","","100.28","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 19:00","2020","10","01","19:00","13.4","","7.3","","66","","27","","17","","16.1","","100.26","","","","","","Rain"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 20:00","2020","10","01","20:00","12.1","","7.9","","75","","28","","13","","16.1","","100.34","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 21:00","2020","10","01","21:00","10.6","","7.3","","80","","23","","9","","16.1","","100.38","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 22:00","2020","10","01","22:00","10.5","","8.9","","90","","22","","18","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-01 23:00","2020","10","01","23:00","9.9","","8.4","","90","","24","","13","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 00:00","2020","10","02","00:00","9.8","","8.3","","90","","27","","5","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 01:00","2020","10","02","01:00","10.9","","8.1","","83","","31","","9","","16.1","","100.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 02:00","2020","10","02","02:00","10.6","","7.6","","81","","32","","4","","16.1","","100.35","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 03:00","2020","10","02","03:00","10.8","","7.1","","78","","33","","8","","16.1","","100.30","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 04:00","2020","10","02","04:00","9.2","","8.1","","93","","25","","8","","16.1","","100.32","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 05:00","2020","10","02","05:00","9.4","","7.5","","88","","29","","4","","16.1","","100.33","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 06:00","2020","10","02","06:00","9.8","","7.2","","84","","33","","8","","16.1","","100.37","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 07:00","2020","10","02","07:00","9.7","","7.4","","85","","32","","5","","16.1","","100.42","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 08:00","2020","10","02","08:00","10.4","","8.1","","86","","31","","8","","16.1","","100.48","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 09:00","2020","10","02","09:00","11.7","","8.9","","83","","30","","11","","16.1","","100.55","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 10:00","2020","10","02","10:00","12.6","","8.5","","76","","32","","15","","16.1","","100.58","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 11:00","2020","10","02","11:00","13.0","","7.8","","71","","34","","15","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 12:00","2020","10","02","12:00","14.0","","7.4","","64","","30","","11","","16.1","","100.65","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 13:00","2020","10","02","13:00","14.7","","6.5","","58","","32","","11","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 14:00","2020","10","02","14:00","14.4","","5.2","","54","","1","","13","","16.1","","100.63","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2020-10-02 15:00","2020","10","02","15:00","14.4","","4.9","","52","","35","","15","","16.1","","100.65","","","","","","NA"
