"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 00:00","2018","02","01","00:00","1.9","","-1.4","","79","","23","","22","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 01:00","2018","02","01","01:00","0.8","","-2.0","","82","","24","","9","","16.1","","99.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 02:00","2018","02","01","02:00","1.3","","-1.4","","82","","22","","21","","16.1","","99.73","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 03:00","2018","02","01","03:00","1.3","","-1.6","","81","","24","","15","","16.1","","99.76","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 04:00","2018","02","01","04:00","0.6","","-2.0","","83","","25","","5","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 05:00","2018","02","01","05:00","1.4","","-1.7","","80","","22","","26","","16.1","","99.75","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 06:00","2018","02","01","06:00","1.6","","-1.5","","80","","22","","26","","16.1","","99.72","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 07:00","2018","02","01","07:00","1.5","","-1.6","","80","","23","","26","","16.1","","99.71","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 08:00","2018","02","01","08:00","1.0","","-1.3","","84","","25","","11","","16.1","","99.68","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 09:00","2018","02","01","09:00","1.0","","-1.6","","83","","23","","5","","16.1","","99.74","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 10:00","2018","02","01","10:00","1.9","","-0.7","","83","","22","","18","","12.9","","99.69","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 11:00","2018","02","01","11:00","2.3","","-0.5","","82","","22","","28","","16.1","","99.67","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 12:00","2018","02","01","12:00","3.0","","-0.3","","79","","21","","32","","16.1","","99.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 13:00","2018","02","01","13:00","4.4","","-2.9","","59","","27","","34","","16.1","","99.64","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2018-02-01 14:00","2018","02","01","14:00","2.9","","-3.1","","65","","27","","32","","16.1","","99.72","","","","","","NA"
