"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 00:00","2017","06","01","00:00","15.0","","7.1","","59","","31","","15","","16.1","","100.40","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 01:00","2017","06","01","01:00","14.5","","7.0","","61","","30","","11","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 02:00","2017","06","01","02:00","14.0","","7.4","","64","","28","","9","","16.1","","100.41","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 03:00","2017","06","01","03:00","13.4","","7.2","","66","","28","","21","","16.1","","100.44","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 04:00","2017","06","01","04:00","12.1","","7.2","","72","","27","","17","","16.1","","100.49","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 05:00","2017","06","01","05:00","11.3","","6.3","","71","","26","","15","","16.1","","100.53","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 06:00","2017","06","01","06:00","11.6","","5.8","","68","","29","","15","","16.1","","100.60","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 07:00","2017","06","01","07:00","11.9","","4.2","","59","","31","","21","","16.1","","100.61","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 08:00","2017","06","01","08:00","13.1","","4.1","","54","","30","","18","","16.1","","100.62","","","","","","NA"
"-79.40","43.63","TORONTO CITY CENTRE","6158359","2017-06-01 09:00","2017","06","01","09:00","14.3","","4.2","","50","","27","","22","","16.1","","100.63","","","","","","NA"
